conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/skill/f774131e-8f2d-43b6-8c20-7fe35fa0f0bd,"käyttää digitaalisia välineitä yhteistyötä, sisällön luomista ja ongelmanratkaisua varten",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S5.6.0
SkillGroup,http://data.europa.eu/esco/skill/f7c70392-a261-42e9-86a6-fccf3709ac81,ajaa ajoneuvoja,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.2.0
SkillGroup,http://data.europa.eu/esco/skill/f7fc7bf8-f41d-44af-81e3-09b88e9779e6,testata sähköisiä ja mekaanisia järjestelmiä ja laitteita,,,released,2022-06-19T15:45:33.818Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.8.1
SkillGroup,http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,asentaa tietokonejärjestelmiä,,,released,2020-12-09T15:08:11.43Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S5.2.1
SkillGroup,http://data.europa.eu/esco/skill/f8c676de-c871-424f-9a65-77059d07910a,käsitellä ja hävittää jätteitä ja vaarallisia materiaaleja,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.13.0
SkillGroup,http://data.europa.eu/esco/skill/f9db77be-eb63-4937-a0d0-b581733e7d2a,antaa tukea ongelmien ratkaisuun,,,released,2022-08-24T13:39:08.535Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.1.2
SkillGroup,http://data.europa.eu/esco/skill/fb01d224-882a-4346-99e2-bfd56f52d09c,"edistää myyntiä, myydä ja ostaa",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.6.0
SkillGroup,http://data.europa.eu/esco/skill/fbb861f7-2386-4d17-84f7-6e340a8e6cd9,tarjota henkilökohtaista hoitoa,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.6.0
SkillGroup,http://data.europa.eu/esco/skill/fe317a4c-e4e0-45ee-8b0d-204a68014f9e,suojella ja valvoa lakia,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.3.0
SkillGroup,http://data.europa.eu/esco/skill/fe5eabaa-63f6-4c44-b405-fc3ded8d56cb,johtaa muita,,,released,2021-08-30T16:33:15.592Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Opastaa, ohjata ja motivoida muita.
  ",T4.4
SkillGroup,http://data.europa.eu/esco/skill/ff565308-8f29-4f1d-a342-9a29bd8b7446,käsitellä ja siirtää,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.0
SkillGroup,http://data.europa.eu/esco/skill/fff1d675-c36a-4c12-9cd4-407f21ccd06a,"käsitellä tietoa, ideoita ja käsitteitä",,,released,2021-08-30T13:39:50.945Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Arvioida, syöttää, tallentaa, purkaa ja päivittää tietoja käyttämällä sähköisiä tai manuaalisia tietojärjestelmiä.
  ",T2.1
