conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/17446f6d-d8b0-4945-a37b-9ad0dfc9f3e8,suunnitella aurinkovoimalla toimiva absorptiojäähdytysjärjestelmä,released,skill/competence,sector-specific,,"Suunnitella absorptiojäähdytysjärjestelmä, johon sisältyy aurinkoenergian käyttö regenerointiin lämpöputkikeräinten avulla. Laskea rakennuksen jäähdytystarve tarkasti oikean kapasiteetin (kW) valitsemiseksi. Laatia yksityiskohtainen suunnitelma järjestelmästä, periaatteesta ja automatisointistrategiasta käyttäen saatavilla olevia tuotteita ja konsepteja sekä valita asennettavat tuotteet.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,suunnitella sähkö- tai elektroniikkajärjestelmiä tai -laitteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/17447ce4-4c4a-4158-b1ea-03ed5364b4e8,vastata orgaanisten sivutuotteiden varastointia koskevista suunnitelmista,released,skill/competence,occupation-specific,,Orgaanisten sivutuotteiden varastoinnin käytäntöjen toteutus voimassa olevan lainsäädännön sekä terveys- ja turvallisuusmääräysten mukaisesti. Suunnitelmien toteutuksen valvonta ja mahdollisiin ongelmiin reagointi.,http://data.europa.eu/esco/skill/26532713-d18f-4e5c-8365-1f57e00f8422 | http://data.europa.eu/esco/skill/e6eeb84c-ad99-42e2-b883-e6ce338aef59,huolehtia varastotoiminnoista | suunnitella toimintoja ja tuotantoprosesseja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/186da517-9a3e-41cd-9158-4001e3694459,luonnonmukainen maatalous,released,knowledge,sector-specific,luomutuotanto | luomuviljely | luonnonmukainen viljely,"Luonnonmukaisen maatalouden periaatteet, tekniikat ja määräykset. Luonnonmukainen maatalous tai ekologinen maatalous on maatalouden tuotantomenetelmä, jossa painotetaan voimakkaasti ympäristönsuojelua ja ekologista tasapainoa.",http://data.europa.eu/esco/isced-f/0811,maanviljely ja kotieläintalous
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/189777b9-6e95-4f76-b8db-f8e0f0477bc6,kehittää kastelustrategioita,released,skill/competence,sector-specific,,"Menetelmien ja käytänteiden käyttöönoton suunnittelu maan kastelemiseksi keinotekoisesti siten, että vedenkäyttöä koskevat kestävän kehityksen strategiat otetaan huomioon.
 ",http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba | http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800,laatia toimintapolitiikkaa ja lainsäädäntöä | kehittää ongelmanratkaisukeinoja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/18d3f89a-6ac5-4ca6-bf93-0baec4e13bcd,asentaa aurinkosähköjärjestelmiä,released,skill/competence,occupation-specific,,Energiaa auringonvalosta tuottavien järjestelmien eli aurinkopaneeleiden asentaminen. Sääntöjenmukaisuuden varmistaminen ja aurinkokennojen asianmukainen asentaminen.,http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,"asentaa ja korjata sähkö-, elektroniikka- ja tarkkuuslaitteita"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/192f3ca9-2232-40d0-b241-387966ce2de8,jätteenkuljetusta koskeva lainsäädäntö,released,knowledge,cross-sector,,"Vaarallisten ja vaarattomien jätteiden, tuotteiden ja laitteiden turvallista kuljetusta koskevat asetukset ja säädökset.",http://data.europa.eu/esco/isced-f/0421,oikeustieteet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1a09db78-cbcf-428a-a23c-5c3f3951cc4c,valvoa yleisiä kerrätyspisteitä,released,skill/competence,sector-specific,,"Kierrätyslaitosten ja -paikkojen, joissa kansalaiset voivat hävittää kotitalousjätettä, valvonta turvallisuuden ja lainsäädännön noudattamisen varmistamiseksi sekä sen varmistamiseksi, että tiloja käytetään jätteitä koskevien säännösten mukaisesti.
	",http://data.europa.eu/esco/skill/67117c88-c855-4fab-98c5-e322e838969f | http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838,huolehtia työ- tai tapahtumapaikan palveluista ja mukavuuksista | valvoa turvallisuutta
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1a6c7e0d-fc13-41d7-a5c0-8ca00606de89,edistää kestävän energian käyttöä,released,skill/competence,sector-specific,,"Uusiutuvista energialähteistä tuotetun sähkön ja lämpöenergian käytön edistäminen kertomalla niistä organisaatioille ja yksilöille. Tämä edistää myös kestävää tulevaisuutta ja uusiutuviin energialähteisiin liittyvien laitteiden, kuten aurinkoenergialaitteiden, myyntiä.",http://data.europa.eu/esco/skill/469e19ed-a0bd-445a-ae2d-4ba9430e296b,puhua kestävän kehityksen puolesta
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1aae38c8-f75a-4009-8aa0-c5fa94b06e6b,johtaa vedenlaadun testausta,released,skill/competence,cross-sector,,"Vedenlaadun testaamiseen ja analysointiin tarkoitettujen toimintojen sekä niitä seuraavien puhdistustoimien johtaminen. Sisältää näytteiden keräämisen ja laboratoriokokeiden suorittamisen, henkilöstöjohtamisen ja toiminnan säännöstenmukaisuuden.",http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207,johtaa muita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1ab1449d-5b65-458b-b115-f5283a52da8e,"antaa neuvoja lämmön, veden, kaasun tai sähkön kulutuksesta",released,skill/competence,sector-specific,,"Neuvojen antaminen henkilöille tai organisaatioille menetelmistä, joilla voidaan vähentää julkisten palvelujen kuten lämmön, veden, kaasun ja sähkön kulutusta rahan säästämiseksi. Kestävien käytäntöjen ehdottaminen.",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd | http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d,neuvoa ympäristökysymyksissä | neuvoa muita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b270383-b30c-4092-a9ed-b1637ecf2b79,käyttää meteorologisia tietoja,released,skill/competence,sector-specific,käyttää säätietoja,Säätietojen käyttö ja tulkitseminen sääoloista riippuvaisia toimintoja varten. Neuvojen antaminen tietojen avulla turvallisista toiminnoista sääoloissa.,http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/5e09534b-9ba1-4f29-84ad-1b3ad66d2dc8,analysoida ja arvioida tietoa ja dataa | ajatella kriittisesti | tarkistaa sääennustetietoja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b644187-7c16-4685-bc80-fe1279492dea,koordinoida jätevesilietteen käsittelyä,released,skill/competence,sector-specific,koordinoida puhdistamolietteen käsittelyä,"Jäteveden käsittelyssä syntyvien puolikiinteiden jäämien käsittelyn ja hävittämisen koordinointi. Jätevesilietteestä voidaan esimerkiksi tuottaa energiaa mädättämällä, se voidaan kuivattaa tai se voidaan käyttää uudelleen lannoitteena.",http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207 | http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,johtaa muita | hävittää vaaratonta jätettä tai romua
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b718a43-4295-44cc-9530-78323bbeb663,fermentointi laboratoriossa,released,knowledge,occupation-specific,,"Laboratoriossa tehtävään fermentointiin liittyvät vaiheet ja vaatimukset, jotka koskevat biomassan muuntamista kemikaaleiksi, sokereiksi tai polttoaineiksi.",http://data.europa.eu/esco/isced-f/0711,kemian tekniikka ja prosessit
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b73b2a7-aefc-49ef-8b30-b90ca7429984,antaa asiakkaille rakennusmateriaaleja koskevia neuvoja,released,skill/competence,sector-specific,neuvoa asiakkaita rakennusmateriaaleista,"Tietojen antaminen asiakkaille eri rakennusmateriaaleista; kestävän kehityksen ja ekologisten materiaalien, kuten puun, olkien tai bambun, käyttämisen edistäminen; kierrätyksen ja uusiutuvien ja turvallisten materiaalien käytön edistäminen.",http://data.europa.eu/esco/skill/01c03003-516d-43c6-8477-45c472413521 | http://data.europa.eu/esco/skill/3b64ab47-a874-403a-b781-7b23c2fc3c6c | http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c | http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d,antaa rakennusmateriaaleihin liittyviä neuvoja | neuvoa rakennuksiin liittyvissä kysymyksissä | antaa tuotteita ja palveluja koskevaa neuvontaa | neuvoa muita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b94ad6c-c54d-4bdd-858d-81ebef51c5a4,kestävät jalkinemateriaalit ja jalkineiden komponentit,released,knowledge,sector-specific,,"Ympäristöystävälliset materiaalit ja komponentit, kuten nahka, tekstiilit ja synteettiset materiaalit, pohjien ja välipohjien materiaalit, erilaiset komponentit ja koristeet.
	",http://data.europa.eu/esco/isced-f/0723,"tekstiilitekniikka (vaatteet, jalkineet ja nahkatuotteet)"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c4fa8a3-7f7e-4c63-a36c-89e4321774d6,määritellä historiallisia ilmastonmuutoksia,released,skill/competence,occupation-specific,määrittää historiallisia ilmastonmuutoksia,"Jääytimistä, puurenkaista, sedimenteistä jne. otettujen näytteiden analysointi, jotta saadaan tietoa Maan ilmaston muutoksista ja niiden vaikutuksista maapallon elämään.",http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d | http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a,analysoida tieteellisiä ja lääketieteellisiä tietoja | käsitellä laadullisia tietoja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c8a92d4-18b9-4279-898c-ad89233bb511,valvoa ainesosavarastoa,released,skill/competence,sector-specific,,Ainesosavaraston ja ainesosien viimeisten käyttöpäivien seuraaminen viikoittaisen raportoinnin avulla tavaran hyvän liikkuvuuden varmistamiseksi ja jätteiden vähentämiseksi.,http://data.europa.eu/esco/skill/54f7432d-a8b6-4ed4-a50e-9ec882320595 | http://data.europa.eu/esco/skill/17447ce4-4c4a-4158-b1ea-03ed5364b4e8 | http://data.europa.eu/esco/skill/5461dd07-62e9-429c-af24-15810a17c230,"seurata, tarkastaa ja testata | vastata orgaanisten sivutuotteiden varastointia koskevista suunnitelmista | valvoa varastotilaa"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c9bb265-6ff7-428e-9a72-9c8df75178b8,arvioida teollisen toiminnan vaikutuksia,released,skill/competence,cross-sector,,"Sellaisten tietojen analysointi, joiden perusteella voidaan arvioida teollisen toiminnan vaikutusta luonnonvarojen saatavuuteen ja pohjaveden laatuun.",http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303,ajatella kriittisesti | seurata ympäristöolosuhteita | arvioida ympäristövaikutuksia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1cf20c3c-027e-45f4-bad1-c91b98726d28,antaa tietoa maalämpöpumpuista,released,skill/competence,sector-specific,,"Tiedon antaminen maalämpöpumppujen kustannuksista ja hyödyistä sekä pumpun asentamiseen ja käyttämiseen liittyvistä haitoista vaihtoehtoisia energialähteitä etsiville yrityksille. Tietojen antaminen siitä, mitä on otettava huomioon maalämpöpumpun ostoa ja asennusta harkittaessa.",http://data.europa.eu/esco/skill/732cb4dd-af91-4c88-9a9f-5fc62144e500 | http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d,tarjota tietoa | neuvoa muita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1d4ddf05-510a-424a-85d3-2305558665c5,tehdä merienergiaa koskevaa tutkimusta,released,skill/competence,sector-specific,,Aalto- ja vuorovesienergian tutkiminen sekä tutkimusprojektien kehittäminen alusta loppuun.,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,tehdä akateemista tutkimusta tai markkinatutkimusta
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1de91358-6ad3-4513-b975-396c61cf8858,antaa kiinteitä ilmanvaihtojärjestelmiä koskevia neuvoja,released,skill/competence,sector-specific,,"Tutkia sellaista ilmanvaihtojärjestelmää, joka paitsi täyttää energiatarpeet myös takaa sisäilman hyvän laadun sisäilman laadun vähimmäistasojen mukaisesti, ja antaa sitä koskevia neuvoja. Selvittää vaihtoehtoisia ilmanvaihtotapoja (esim. hormituuletus, hormivaikutuksen hyödyntäminen, painovoimainen ilmanvaihto).
	",http://data.europa.eu/esco/skill/eb6cc4ba-4bb8-4348-9a3b-dc419558f66a,neuvoa teknologian suunnittelussa tai käytössä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1e2e8415-0a45-466b-ba7b-25c0e72538c1,tehdä toteutettavuustutkimus kaukolämmöstä ja -jäähdytyksestä,released,skill/competence,sector-specific,,"Arvioida kaukolämpö- ja kaukojäähdytysjärjestelmän potentiaalia. Toteuttaa standardoitu tutkimus, jotta voidaan arvioida kustannukset, rajoitukset ja rakennusten lämmitys- ja jäähdytystarve, ja tehdä tutkimusta päätöksenteon tueksi.
	",http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702,analysoida liiketoimintaa | tehdä kannattavuustutkimus
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1e3222fa-724d-41f0-9b0a-e88d1003cd35,tehdä toteutettavuustutkimus aurinkovoimalla toimivasta absorptiojäähdytyksestä,released,skill/competence,sector-specific,,"Arvioida aurinkojäähdytyksen käytön potentiaalia. Toteuttaa standardoitu tutkimus, jotta voidaan arvioida rakennuksen jäähdytystarve, kustannukset ja hyödyt ja tehdä elinkaariarviointi, sekä tehdä tutkimusta päätöksenteon tueksi.
	",http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702,analysoida liiketoimintaa | tehdä kannattavuustutkimus
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1ead478f-4e9d-4aa7-a728-823fc1e894f5,arvioida jätetyyppejä,released,skill/competence,sector-specific,,"Tunnistaa jätemateriaalit jätteitä kerättäessä ja lajiteltaessa sen arvioimiseksi, miten ne on kierrätettävä, hävitettävä tai muutoin jatkokäsiteltävä.
   ",http://data.europa.eu/esco/skill/485b2e3b-f883-46d8-901f-ab521d4f8e58,lajitella materiaaleja tai tuotteita
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1ee7d019-9226-4844-925f-a8a8c4db3444,koordinoida lentoaseman ympäristöpolitiikkaa,released,skill/competence,sector-specific,,"Lentoaseman ympäristöpolitiikan ja -määräysten johtaminen ja koordinointi lentokentän toimintojen ympäristövaikutusten, kuten meluhaittojen, ilmansaasteiden, ruuhkien ja vaarallisten materiaalien läsnäolon vähentämiseksi.",http://data.europa.eu/esco/skill/bd70f004-e1d6-43f0-96f1-59c014a4ea01 | http://data.europa.eu/esco/skill/190f64e1-b7b6-4c53-b20b-80f9215ef6ca | http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d,"koordinoida ympäristöhankkeita | johtaa, valvoa ja koordinoida projekteja | varmistaa ympäristölainsäädännön noudattaminen"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1f632076-fd9b-4b18-a9a2-b59a59181d3e,kaupunkisuunnittelua koskeva lainsäädäntö,released,knowledge,cross-sector,,"Investoinnit ja kaupunkien kehittämistä koskevat sopimukset. Rakentamista koskevan lainsäädännön kehitys ympäristön, kestävän kehityksen, sosiaalisten ja taloudellisten näkökohtien kannalta.",http://data.europa.eu/esco/isced-f/0421,oikeustieteet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1fe682ad-b8a2-44bb-a557-7eccf79b2014,käyttää kierrätysmateriaalin käsittelylaitteita,released,skill/competence,cross-sector,,"Kierrätysmateriaalin käsittelylaitteen, kuten rakeistimen, murskaimen tai paaluttajan, käyttäminen; materiaalin käsittely ja lajittelu kierrätettäväksi.",http://data.europa.eu/esco/skill/3f1f77a5-9c2d-4b71-afb3-0328d8cbb05e,käyttää koneita raaka-aineiden talteen ottamiseksi ja jalostamiseksi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/203083ca-b051-4c28-8986-fc8731bacee5,kestävä rahoitus,released,knowledge,sector-specific,,"Ympäristö- ja yhteiskuntavastuun sekä hyvän hallintotavan huomioiminen liiketoiminta- tai sijoituspäätöksissä, mikä lisää pidemmän aikavälin sijoituksia kestäviin taloudellisiin toimintoihin ja hankkeisiin.	",http://data.europa.eu/esco/isced-f/0412,"rahoitus-, pankki- ja vakuutusala"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/21331900-9d2a-4806-9a0c-a1885e16dc3d,tehdä metsäanalyysejä,released,skill/competence,sector-specific,,"Laatia tilanneraportteja metsätalouden kannalta merkityksellisestä biologisesta monimuotoisuudesta ja geenivaroista.
   ",http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d,analysoida tieteellisiä ja lääketieteellisiä tietoja
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/214c892e-e236-4e5f-9824-47316528cb42,hoitaa riistan elinympäristöjä,released,skill/competence,occupation-specific,,Riistan elinympäristöjen hoitosuunnitelman laatiminen ja seuraaminen.,http://data.europa.eu/esco/skill/0779d482-4154-4fbb-9a22-d9fd89c39d67 | http://data.europa.eu/esco/skill/a28c96cd-a43d-4143-b992-903356d0923e,"organisoida, suunnitella ja aikatauluttaa työtä ja toimintoja | hoitaa elinympäristöjä"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/215d64d0-a698-4508-b1b4-3d8a56b3ce9e,kehittää metsätalousstrategioita,released,skill/competence,sector-specific,,Metsätaloutta koskevien toimintalinjojen kehittäminen kestävän metsänhoidon edistämiseksi sekä metsätaloustoimiin liittyvän viestinnän parantamiseksi. Näiden suunnitelmien tarkoituksena on käsitellä toisiinsa liittyviä ympäristökysymyksiä ja yhteiskunnallisia muutoksia koskevia kysymyksiä.,http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800 | http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba,kehittää ongelmanratkaisukeinoja | laatia toimintapolitiikkaa ja lainsäädäntöä
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/21934d08-3535-4dc2-ae67-fde9fd21dc60,määrittää sisäilman laatua koskevat parametrit,released,skill/competence,sector-specific,,"Soveltaa tietoja olennaisista sisäympäristön laatua koskevista parametreistä, jotta rakennuksen hallintajärjestelmään voidaan valita niistä sopivimmat.
	",http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67,kehittää tavoitteita ja strategioita
